Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20210213:0510,0.0,0.0,0.0,-7.86,3.59,0.0
20210213:0610,0.0,0.0,0.0,-8.06,3.52,0.0
20210213:0710,0.0,0.0,0.0,-8.07,3.31,0.0
20210213:0810,747468.0,369.12,9.31,-7.85,2.97,0.0
20210213:0910,1258745.34,619.76,16.28,-6.6,3.24,0.0
20210213:1010,1532147.91,769.27,21.56,-4.72,3.79,0.0
20210213:1110,1543359.93,781.95,24.66,-3.05,3.93,0.0
20210213:1210,1566591.42,798.68,25.23,-1.79,4.14,0.0
20210213:1310,1563315.48,797.8,23.21,-0.96,4.34,0.0
20210213:1410,1359953.43,686.61,18.82,-0.54,4.28,0.0
20210213:1510,961373.04,482.54,12.53,-0.6,3.86,0.0
20210213:1610,271257.06,153.39,4.83,-1.48,3.38,0.0
20210213:1710,0.0,0.0,0.0,-2.85,3.31,0.0
20210213:1810,0.0,0.0,0.0,-3.81,3.17,0.0
20210213:1910,0.0,0.0,0.0,-3.99,3.31,0.0
20210213:2010,0.0,0.0,0.0,-4.24,3.31,0.0
20210213:2110,0.0,0.0,0.0,-4.6,3.17,0.0
20210213:2210,0.0,0.0,0.0,-4.71,3.17,0.0
20210213:2310,0.0,0.0,0.0,-4.7,3.17,0.0
20210214:0010,0.0,0.0,0.0,-5.0,2.9,0.0
20210214:0110,0.0,0.0,0.0,-6.0,2.69,0.0
20210214:0210,0.0,0.0,0.0,-7.58,2.55,0.0
20210214:0310,0.0,0.0,0.0,-8.51,2.55,0.0
20210214:0410,0.0,0.0,0.0,-8.53,2.55,0.0
20210214:0510,0.0,0.0,0.0,-10.38,2.97,0.0
20210214:0610,0.0,0.0,0.0,-10.94,3.1,0.0
20210214:0710,0.0,0.0,0.0,-9.76,2.9,0.0
20210214:0810,691569.39,338.25,9.6,-9.81,3.24,0.0
20210214:0910,706910.94,344.47,16.59,-6.25,3.59,0.0
20210214:1010,863487.03,427.04,21.88,-2.81,3.17,0.0
20210214:1110,825813.72,415.17,25.0,0.75,3.38,0.0
20210214:1210,839955.63,424.79,25.57,2.69,4.0,0.0
20210214:1310,1167249.72,596.39,23.54,3.5,4.07,0.0
20210214:1410,890871.12,451.84,19.14,3.81,4.14,0.0
20210214:1510,918324.42,467.82,12.82,3.7,4.62,0.0
20210214:1610,16102.86,18.26,5.11,3.11,4.62,0.0
20210214:1710,0.0,0.0,0.0,2.18,4.41,0.0
20210214:1810,0.0,0.0,0.0,1.46,4.28,0.0
20210214:1910,0.0,0.0,0.0,1.12,4.76,0.0
20210214:2010,0.0,0.0,0.0,1.01,4.62,0.0
20210214:2110,0.0,0.0,0.0,0.96,4.41,0.0
20210214:2210,0.0,0.0,0.0,0.83,4.28,0.0
20210214:2310,0.0,0.0,0.0,0.72,4.28,0.0
20210215:0010,0.0,0.0,0.0,0.7,4.14,0.0
20210215:0110,0.0,0.0,0.0,0.85,4.14,0.0
20210215:0210,0.0,0.0,0.0,1.2,4.07,0.0
20210215:0310,0.0,0.0,0.0,1.56,3.93,0.0
20210215:0410,0.0,0.0,0.0,1.89,4.0,0.0
20210215:0510,0.0,0.0,0.0,2.24,4.28,0.0
20210215:0610,0.0,0.0,0.0,2.71,4.62,0.0
20210215:0710,0.0,0.91,1.7,2.16,4.62,0.0
20210215:0810,86743.2,57.81,9.89,2.63,4.83,0.0
20210215:0910,219418.77,123.51,16.9,3.29,5.03,0.0
20210215:1010,66649.23,47.48,22.21,3.88,5.1,0.0
20210215:1110,515176.17,266.41,25.34,4.34,4.97,0.0
20210215:1210,216119.76,123.26,25.91,5.03,5.1,0.0
20210215:1310,116803.41,73.96,23.87,5.51,5.03,0.0
20210215:1410,74493.03,52.04,19.45,5.87,4.97,0.0
20210215:1510,81252.54,55.69,13.12,6.17,4.83,0.0
20210215:1610,15779.88,18.26,5.39,6.48,4.55,0.0
20210215:1710,0.0,0.0,0.0,6.41,4.21,0.0
20210215:1810,0.0,0.0,0.0,6.37,3.93,0.0
20210215:1910,0.0,0.0,0.0,5.32,3.59,0.0
20210215:2010,0.0,0.0,0.0,5.2,3.31,0.0
20210215:2110,0.0,0.0,0.0,5.42,2.9,0.0
20210215:2210,0.0,0.0,0.0,5.33,2.9,0.0
20210215:2310,0.0,0.0,0.0,5.45,2.76,0.0
20210216:0010,0.0,0.0,0.0,5.19,2.62,0.0
20210216:0110,0.0,0.0,0.0,5.65,2.76,0.0
20210216:0210,0.0,0.0,0.0,5.71,2.9,0.0
20210216:0310,0.0,0.0,0.0,6.12,3.1,0.0
20210216:0410,0.0,0.0,0.0,5.92,3.24,0.0
20210216:0510,0.0,0.0,0.0,5.8,3.38,0.0
20210216:0610,0.0,0.0,0.0,5.65,3.79,0.0
20210216:0710,0.0,2.74,1.98,5.39,3.59,0.0
20210216:0810,68425.62,48.84,10.19,5.92,3.79,0.0
20210216:0910,225670.74,128.72,17.21,7.26,4.28,0.0
20210216:1010,1330446.9,705.93,22.54,8.93,3.86,0.0
20210216:1110,1227808.47,648.62,25.68,10.28,4.55,0.0
20210216:1210,1322510.82,703.49,26.26,11.19,4.97,0.0
20210216:1310,973692.42,510.86,24.2,11.7,5.1,0.0
20210216:1410,252178.17,144.26,19.77,11.46,4.69,0.0
20210216:1510,84320.85,58.43,13.42,11.1,4.55,0.0
20210216:1610,86604.78,60.93,5.67,10.36,4.28,0.0
20210216:1710,0.0,0.0,0.0,9.42,4.21,0.0
20210216:1810,0.0,0.0,0.0,8.65,4.48,0.0
20210216:1910,0.0,0.0,0.0,8.86,4.76,0.0
20210216:2010,0.0,0.0,0.0,8.79,4.41,0.0
20210216:2110,0.0,0.0,0.0,8.43,3.93,0.0
20210216:2210,0.0,0.0,0.0,7.77,4.34,0.0
20210216:2310,0.0,0.0,0.0,7.46,4.76,0.0
20210217:0010,0.0,0.0,0.0,7.57,4.97,0.0
20210217:0110,0.0,0.0,0.0,7.59,5.1,0.0
20210217:0210,0.0,0.0,0.0,7.62,4.97,0.0
20210217:0310,0.0,0.0,0.0,7.52,4.76,0.0
20210217:0410,0.0,0.0,0.0,7.49,4.62,0.0
20210217:0510,0.0,0.0,0.0,7.43,4.55,0.0
20210217:0610,0.0,0.0,0.0,7.31,4.55,0.0
20210217:0710,0.0,1.83,2.27,7.54,4.07,0.0
20210217:0810,604918.47,319.68,10.49,7.66,4.07,0.0
20210217:0910,161443.86,97.48,17.53,8.26,4.07,0.0
20210217:1010,328470.66,180.02,22.88,9.02,6.07,0.0
20210217:1110,970116.57,501.74,26.03,9.67,6.14,0.0
20210217:1210,499926.9,265.04,26.61,9.88,5.93,0.0
20210217:1310,311975.61,173.09,24.54,10.11,5.52,0.0
20210217:1410,142318.83,88.56,20.09,10.39,5.38,0.0
20210217:1510,187674.45,111.27,13.72,10.2,4.48,0.0
20210217:1610,36266.04,31.55,5.95,9.9,3.93,0.0
20210217:1710,0.0,0.0,0.0,9.59,3.72,0.0
20210217:1810,0.0,0.0,0.0,9.35,3.66,0.0
20210217:1910,0.0,0.0,0.0,8.74,3.79,0.0
20210217:2010,0.0,0.0,0.0,8.35,3.86,0.0
20210217:2110,0.0,0.0,0.0,8.1,3.93,0.0
20210217:2210,0.0,0.0,0.0,8.02,3.79,0.0
20210217:2310,0.0,0.0,0.0,7.6,3.66,0.0
20210218:0010,0.0,0.0,0.0,7.38,3.45,0.0
20210218:0110,0.0,0.0,0.0,7.26,3.38,0.0
20210218:0210,0.0,0.0,0.0,6.82,3.31,0.0
20210218:0310,0.0,0.0,0.0,6.33,3.45,0.0
20210218:0410,0.0,0.0,0.0,6.2,3.66,0.0
20210218:0510,0.0,0.0,0.0,6.21,3.79,0.0
20210218:0610,0.0,0.0,0.0,6.4,4.0,0.0
20210218:0710,692.1,6.39,2.56,6.89,4.34,0.0
20210218:0810,339567.33,185.8,10.8,7.6,4.62,0.0
20210218:0910,422573.19,225.74,17.86,8.64,4.41,0.0
20210218:1010,187328.4,111.39,23.22,9.75,3.66,0.0
20210218:1110,640792.32,337.47,26.38,10.35,4.14,0.0
20210218:1210,902083.14,473.8,26.96,11.8,5.03,0.0
20210218:1310,110989.77,73.04,24.88,12.67,4.83,0.0
20210218:1410,118464.45,76.69,20.41,11.78,4.97,0.0
20210218:1510,38642.25,32.87,14.02,10.86,4.34,0.0
20210218:1610,645.96,6.39,6.23,10.29,4.14,0.0
20210218:1710,0.0,0.0,0.0,10.25,4.55,0.0
20210218:1810,0.0,0.0,0.0,9.5,5.59,0.0
20210218:1910,0.0,0.0,0.0,7.97,4.55,0.0
20210218:2010,0.0,0.0,0.0,7.1,4.28,0.0
20210218:2110,0.0,0.0,0.0,6.55,4.21,0.0
20210218:2210,0.0,0.0,0.0,5.86,4.0,0.0
20210218:2310,0.0,0.0,0.0,5.07,3.93,0.0
20210219:0010,0.0,0.0,0.0,4.46,3.72,0.0
20210219:0110,0.0,0.0,0.0,4.01,3.52,0.0
20210219:0210,0.0,0.0,0.0,3.59,3.24,0.0
20210219:0310,0.0,0.0,0.0,3.18,3.1,0.0
20210219:0410,0.0,0.0,0.0,2.88,2.9,0.0
20210219:0510,0.0,0.0,0.0,2.6,2.83,0.0
20210219:0610,0.0,0.0,0.0,2.38,2.83,0.0
20210219:0710,761.31,6.39,2.85,2.66,2.97,0.0
20210219:0810,710279.16,369.07,11.11,3.77,2.97,0.0
20210219:0910,1032221.01,534.76,18.18,5.67,2.97,0.0
20210219:1010,1226355.06,643.86,23.56,7.55,3.59,0.0
20210219:1110,1253716.08,662.76,26.73,9.1,4.0,0.0
20210219:1210,1342304.88,716.17,27.31,10.11,4.21,0.0
20210219:1310,1124085.75,593.2,25.22,10.68,4.28,0.0
20210219:1410,366674.58,200.84,20.73,11.02,4.07,0.0
20210219:1510,237436.44,136.77,14.32,11.11,3.66,0.0
20210219:1610,116134.38,76.93,6.52,10.72,3.38,0.0
20210219:1710,0.0,0.0,0.0,9.65,3.45,0.0
20210219:1810,0.0,0.0,0.0,8.87,3.52,0.0
20210219:1910,0.0,0.0,0.0,8.44,3.38,0.0
20210219:2010,0.0,0.0,0.0,8.55,3.38,0.0
20210219:2110,0.0,0.0,0.0,9.04,3.52,0.0
20210219:2210,0.0,0.0,0.0,9.72,3.45,0.0
20210219:2310,0.0,0.0,0.0,9.99,3.31,0.0
20210220:0010,0.0,0.0,0.0,10.06,3.31,0.0
20210220:0110,0.0,0.0,0.0,10.08,3.45,0.0
20210220:0210,0.0,0.0,0.0,10.15,3.59,0.0
20210220:0310,0.0,0.0,0.0,10.4,3.66,0.0
20210220:0410,0.0,0.0,0.0,10.3,3.66,0.0
20210220:0510,0.0,0.0,0.0,9.82,3.66,0.0
20210220:0610,0.0,0.0,0.0,9.72,3.79,0.0
20210220:0710,14234.19,18.07,3.15,9.48,3.86,0.0
20210220:0810,602080.86,321.39,11.42,9.98,3.93,0.0
20210220:0910,1085420.43,576.41,18.51,11.07,3.52,0.0
20210220:1010,1416451.86,767.28,23.91,12.54,4.34,0.0
20210220:1110,1519436.34,834.78,27.09,14.04,4.62,0.0
20210220:1210,1592706.66,886.18,27.67,15.27,4.69,0.0
20210220:1310,1477287.45,818.14,25.57,16.2,4.62,0.0
20210220:1410,1166903.67,635.35,21.06,16.65,4.34,0.0
20210220:1510,806596.41,436.33,14.63,16.52,4.41,0.0
20210220:1610,317650.83,188.02,6.8,15.75,4.34,0.0
20210220:1710,0.0,0.0,0.0,14.49,4.34,0.0
20210220:1810,0.0,0.0,0.0,13.48,4.41,0.0
20210220:1910,0.0,0.0,0.0,12.97,4.41,0.0
20210220:2010,0.0,0.0,0.0,12.59,4.62,0.0
20210220:2110,0.0,0.0,0.0,12.24,4.55,0.0
20210220:2210,0.0,0.0,0.0,11.87,4.55,0.0
20210220:2310,0.0,0.0,0.0,11.58,4.48,0.0
20210221:0010,0.0,0.0,0.0,11.18,4.34,0.0
20210221:0110,0.0,0.0,0.0,10.76,4.21,0.0
20210221:0210,0.0,0.0,0.0,10.29,4.0,0.0
20210221:0310,0.0,0.0,0.0,9.85,3.79,0.0
20210221:0410,0.0,0.0,0.0,9.3,3.52,0.0
20210221:0510,0.0,0.0,0.0,8.76,3.38,0.0
20210221:0610,0.0,0.0,0.0,8.33,3.38,0.0
20210221:0710,4521.72,10.04,3.46,8.67,3.38,0.0
20210221:0810,521035.95,279.33,11.74,9.26,3.24,0.0
20210221:0910,1041587.43,555.47,18.85,10.83,2.69,0.0
20210221:1010,913595.07,486.47,24.26,12.69,3.38,0.0
20210221:1110,1559024.46,873.11,27.45,14.22,3.52,0.0
20210221:1210,1595936.46,904.89,28.03,15.47,3.45,0.0
20210221:1310,1477033.68,829.82,25.91,16.28,3.52,0.0
20210221:1410,1282945.77,709.38,21.38,16.65,3.59,0.0
20210221:1510,830312.37,452.6,14.93,16.47,3.17,0.0
20210221:1610,379962.9,222.13,7.08,15.51,3.03,0.0
20210221:1710,0.0,0.0,0.0,13.7,2.97,0.0
20210221:1810,0.0,0.0,0.0,12.19,3.03,0.0
20210221:1910,0.0,0.0,0.0,11.15,2.76,0.0
20210221:2010,0.0,0.0,0.0,10.17,2.9,0.0
20210221:2110,0.0,0.0,0.0,9.47,2.97,0.0
20210221:2210,0.0,0.0,0.0,8.98,3.03,0.0
20210221:2310,0.0,0.0,0.0,8.7,3.1,0.0
20210222:0010,0.0,0.0,0.0,8.59,3.24,0.0
20210222:0110,0.0,0.0,0.0,8.7,3.45,0.0
20210222:0210,0.0,0.0,0.0,9.04,3.66,0.0
20210222:0310,0.0,0.0,0.0,9.52,3.79,0.0
20210222:0410,0.0,0.0,0.0,9.95,3.86,0.0
20210222:0510,0.0,0.0,0.0,10.13,3.79,0.0
20210222:0610,0.0,0.0,0.0,10.15,3.66,0.0
20210222:0710,0.0,3.65,3.76,10.62,3.66,0.0
20210222:0810,139665.78,87.49,12.06,10.9,3.45,0.0
20210222:0910,150923.94,93.72,19.19,12.01,3.24,0.0
20210222:1010,399203.28,220.34,24.62,13.47,3.03,0.0
20210222:1110,1176016.32,639.82,27.81,14.98,3.72,0.0
20210222:1210,1261029.27,692.83,28.39,16.38,4.07,0.0
20210222:1310,995424.36,539.59,26.26,16.94,4.28,0.0
20210222:1410,853936.05,461.92,21.71,17.22,4.14,0.0
20210222:1510,462668.85,256.19,15.23,16.99,3.38,0.0
20210222:1610,201654.87,125.27,7.37,16.06,2.76,0.0
20210222:1710,0.0,0.0,0.0,14.26,2.55,0.0
20210222:1810,0.0,0.0,0.0,12.81,2.62,0.0
20210222:1910,0.0,0.0,0.0,12.28,2.83,0.0
20210222:2010,0.0,0.0,0.0,12.23,3.03,0.0
20210222:2110,0.0,0.0,0.0,11.75,3.03,0.0
20210222:2210,0.0,0.0,0.0,11.29,2.97,0.0
20210222:2310,0.0,0.0,0.0,10.97,2.69,0.0
20210223:0010,0.0,0.0,0.0,10.79,2.55,0.0
20210223:0110,0.0,0.0,0.0,11.08,2.83,0.0
20210223:0210,0.0,0.0,0.0,10.99,3.03,0.0
20210223:0310,0.0,0.0,0.0,10.79,3.24,0.0
20210223:0410,0.0,0.0,0.0,10.73,3.38,0.0
20210223:0510,0.0,0.0,0.0,10.83,3.38,0.0
20210223:0610,0.0,0.0,0.0,10.7,3.31,0.0
20210223:0710,0.0,5.48,4.08,12.3,3.86,0.0
20210223:0810,88496.52,61.15,12.39,13.05,4.14,0.0
20210223:0910,418628.22,229.7,19.53,14.23,4.14,0.0
20210223:1010,1210113.78,657.87,24.97,15.52,4.21,0.0
20210223:1110,1542068.01,856.16,28.18,16.51,5.1,0.0
20210223:1210,1485038.97,812.75,28.75,17.23,6.69,0.0
20210223:1310,1427733.09,780.89,26.61,17.48,6.34,0.0
20210223:1410,1149416.61,623.42,22.04,17.55,5.38,0.0
20210223:1510,674174.61,365.78,15.54,17.46,5.1,0.0
20210223:1610,339082.86,199.87,7.66,16.87,4.62,0.0
20210223:1710,0.0,0.0,0.0,15.73,4.34,0.0
20210223:1810,0.0,0.0,0.0,14.89,4.28,0.0
20210223:1910,0.0,0.0,0.0,14.18,3.72,0.0
20210223:2010,0.0,0.0,0.0,13.59,3.93,0.0
20210223:2110,0.0,0.0,0.0,13.28,4.07,0.0
20210223:2210,0.0,0.0,0.0,12.93,3.93,0.0
20210223:2310,0.0,0.0,0.0,12.64,4.0,0.0
20210224:0010,0.0,0.0,0.0,12.43,4.14,0.0
20210224:0110,0.0,0.0,0.0,12.19,4.21,0.0
20210224:0210,0.0,0.0,0.0,11.88,4.14,0.0
20210224:0310,0.0,0.0,0.0,11.52,4.0,0.0
20210224:0410,0.0,0.0,0.0,11.16,3.93,0.0
20210224:0510,0.0,0.0,0.0,10.81,3.93,0.0
20210224:0610,0.0,0.0,0.0,10.51,3.86,0.0
20210224:0710,38273.13,34.08,4.39,11.07,3.93,0.0
20210224:0810,719391.81,385.46,12.72,11.95,4.07,0.0
20210224:0910,1153084.74,622.03,19.88,13.44,3.59,0.0
20210224:1010,1472581.17,813.0,25.34,14.96,4.28,0.0
20210224:1110,1596997.68,896.9,28.55,16.31,4.48,0.0
20210224:1210,1603826.4,906.1,29.12,17.36,4.55,0.0
20210224:1310,1476733.77,827.97,26.96,18.16,4.55,0.0
20210224:1410,1306084.98,724.71,22.37,18.53,4.41,0.0
20210224:1510,836864.25,458.36,15.85,18.43,3.93,0.0
20210224:1610,363560.13,214.25,7.94,17.7,3.66,0.0
20210224:1710,0.0,0.0,0.0,16.24,3.45,0.0
20210224:1810,0.0,0.0,0.0,14.9,3.38,0.0
20210224:1910,0.0,0.0,0.0,13.85,3.59,0.0
20210224:2010,0.0,0.0,0.0,13.13,3.38,0.0
20210224:2110,0.0,0.0,0.0,12.37,3.1,0.0
20210224:2210,0.0,0.0,0.0,11.67,2.97,0.0
20210224:2310,0.0,0.0,0.0,11.18,2.97,0.0
20210225:0010,0.0,0.0,0.0,10.87,3.03,0.0
20210225:0110,0.0,0.0,0.0,10.64,3.03,0.0
20210225:0210,0.0,0.0,0.0,10.33,2.97,0.0
20210225:0310,0.0,0.0,0.0,9.9,2.83,0.0
20210225:0410,0.0,0.0,0.0,9.47,2.83,0.0
20210225:0510,0.0,0.0,0.0,9.15,2.97,0.0
20210225:0610,0.0,0.0,0.0,8.89,2.9,0.0
20210225:0710,7913.01,12.78,4.71,8.69,2.28,0.0
20210225:0810,453925.32,246.06,13.05,9.44,2.07,0.0
20210225:0910,950830.05,508.72,20.22,11.71,2.34,0.0
20210225:1010,1301470.98,717.93,25.7,13.75,2.62,0.0
20210225:1110,684925.23,371.61,28.92,15.27,2.62,0.0
20210225:1210,1392297.57,788.13,29.49,16.4,2.55,0.0
20210225:1310,443912.94,247.56,27.32,16.81,2.34,0.0
20210225:1410,382362.18,215.25,22.7,16.79,2.34,0.0
20210225:1510,107044.8,72.13,16.15,16.12,1.72,0.0
20210225:1610,135582.39,88.73,8.23,15.39,1.17,0.0
20210225:1710,0.0,0.0,0.0,14.05,1.59,0.0
20210225:1810,0.0,0.0,0.0,12.7,1.79,0.0
20210225:1910,0.0,0.0,0.0,10.88,2.55,0.0
20210225:2010,0.0,0.0,0.0,9.81,2.55,0.0
20210225:2110,0.0,0.0,0.0,8.56,2.34,0.0
20210225:2210,0.0,0.0,0.0,8.02,2.28,0.0
20210225:2310,0.0,0.0,0.0,7.66,2.28,0.0
20210226:0010,0.0,0.0,0.0,7.33,2.34,0.0
20210226:0110,0.0,0.0,0.0,6.96,2.14,0.0
20210226:0210,0.0,0.0,0.0,6.81,1.59,0.0
20210226:0310,0.0,0.0,0.0,6.66,1.1,0.0
20210226:0410,0.0,0.0,0.0,6.52,1.03,0.0
20210226:0510,0.0,0.0,0.0,6.29,1.1,0.0
20210226:0610,0.0,0.0,0.0,5.6,1.45,0.0
20210226:0710,15872.16,18.26,5.03,5.39,1.86,0.0
20210226:0810,571605.39,302.84,13.39,6.16,1.59,0.0
20210226:0910,1140234.75,606.3,20.58,7.69,2.0,0.0
20210226:1010,1508639.58,829.76,26.07,8.87,2.34,0.0
20210226:1110,1512884.46,831.99,29.3,9.9,2.83,0.0
20210226:1210,1515191.46,833.45,29.86,10.39,3.03,0.0
20210226:1310,1296649.35,697.26,27.67,10.57,3.38,0.0
20210226:1410,846738.21,444.65,23.03,10.5,3.72,0.0
20210226:1510,737824.74,388.62,16.46,10.19,3.72,0.0
20210226:1610,413737.38,232.91,8.51,9.6,3.45,0.0
20210226:1710,0.0,0.0,0.0,8.51,2.76,0.0
20210226:1810,0.0,0.0,0.0,7.22,2.48,0.0
20210226:1910,0.0,0.0,0.0,6.11,2.34,0.0
20210226:2010,0.0,0.0,0.0,5.02,2.28,0.0
20210226:2110,0.0,0.0,0.0,4.13,2.07,0.0
20210226:2210,0.0,0.0,0.0,3.3,1.86,0.0
20210226:2310,0.0,0.0,0.0,2.46,1.72,0.0
20210227:0010,0.0,0.0,0.0,1.6,1.59,0.0
20210227:0110,0.0,0.0,0.0,1.18,1.45,0.0
20210227:0210,0.0,0.0,0.0,1.11,1.38,0.0
20210227:0310,0.0,0.0,0.0,1.2,1.24,0.0
20210227:0410,0.0,0.0,0.0,1.16,1.17,0.0
20210227:0510,0.0,0.0,0.0,1.37,0.9,0.0
20210227:0610,0.0,0.0,0.0,1.48,0.69,0.0
20210227:0710,8235.99,12.78,5.36,2.57,1.38,0.0
20210227:0810,87619.86,58.43,13.72,2.85,1.31,0.0
20210227:0910,128407.62,79.43,20.93,3.27,1.24,0.0
20210227:1010,167995.74,99.52,26.44,3.87,1.17,0.0
20210227:1110,454017.6,241.04,29.67,4.74,1.24,0.0
20210227:1210,844431.21,442.61,30.23,5.77,1.24,0.0
20210227:1310,1346019.15,728.79,28.03,6.43,1.52,0.0
20210227:1410,1250647.77,670.74,23.36,7.11,1.72,0.0
20210227:1510,927367.86,488.86,16.77,7.33,2.0,0.0
20210227:1610,396434.88,221.89,8.8,7.24,2.28,0.0
20210227:1710,0.0,0.0,0.0,6.95,2.0,0.0
20210227:1810,0.0,0.0,0.0,6.2,1.72,0.0
20210227:1910,0.0,0.0,0.0,5.1,1.86,0.0
20210227:2010,0.0,0.0,0.0,4.73,2.0,0.0
20210227:2110,0.0,0.0,0.0,4.71,2.07,0.0
20210227:2210,0.0,0.0,0.0,4.61,2.14,0.0
20210227:2310,0.0,0.0,0.0,4.5,2.14,0.0
20210228:0010,0.0,0.0,0.0,4.5,2.14,0.0
20210228:0110,0.0,0.0,0.0,4.66,2.07,0.0
20210228:0210,0.0,0.0,0.0,4.44,2.07,0.0
20210228:0310,0.0,0.0,0.0,4.16,2.07,0.0
20210228:0410,0.0,0.0,0.0,3.83,2.07,0.0
20210228:0510,0.0,0.0,0.0,3.43,2.07,0.0
20210228:0610,0.0,0.0,0.0,3.26,2.0,0.0
20210228:0710,235544.7,144.24,5.69,2.46,2.07,0.0
20210228:0810,794069.4,412.93,14.07,3.4,2.0,0.0
20210228:0910,1225155.42,644.3,21.29,5.0,2.28,0.0
20210228:1010,1480632.6,800.13,26.81,6.42,2.41,0.0
20210228:1110,1647913.17,903.32,30.05,7.7,3.1,0.0
20210228:1210,1697790.51,939.52,30.61,8.78,3.24,0.0
20210228:1310,1587815.82,871.46,28.39,9.47,3.24,0.0
20210228:1410,1342927.77,719.89,23.7,9.84,3.52,0.0
20210228:1510,949561.2,500.48,17.07,9.77,3.66,0.0
20210228:1610,415052.37,232.8,9.09,9.22,3.38,0.0
20210228:1710,0.0,0.0,0.0,8.03,2.83,0.0
20210228:1810,0.0,0.0,0.0,6.67,2.69,0.0
20210228:1910,0.0,0.0,0.0,6.39,2.97,0.0
20210228:2010,0.0,0.0,0.0,5.6,3.03,0.0
20210228:2110,0.0,0.0,0.0,5.02,2.97,0.0
20210228:2210,0.0,0.0,0.0,4.5,2.83,0.0
20210228:2310,0.0,0.0,0.0,4.08,2.69,0.0
20210301:0010,0.0,0.0,0.0,3.57,2.62,0.0
20210301:0110,0.0,0.0,0.0,3.27,2.69,0.0
20210301:0210,0.0,0.0,0.0,2.95,2.69,0.0
20210301:0310,0.0,0.0,0.0,2.69,2.55,0.0
20210301:0410,0.0,0.0,0.0,2.69,2.48,0.0
20210301:0510,0.0,0.0,0.0,2.65,2.48,0.0
20210301:0610,0.0,0.0,0.0,2.5,2.48,0.0
20210301:0710,44386.68,35.79,6.02,2.62,2.48,0.0
20210301:0810,141372.96,85.86,14.41,3.56,2.69,0.0
20210301:0910,171133.26,101.35,21.65,5.1,2.76,0.0
20210301:1010,325171.65,178.39,27.18,6.84,2.69,0.0
20210301:1110,1459500.48,794.42,30.44,8.61,2.76,0.0
20210301:1210,1676566.11,938.59,30.98,10.22,2.97,0.0
20210301:1310,1557547.98,863.83,28.74,11.35,3.1,0.0
20210301:1410,1317458.49,716.26,24.03,12.0,3.17,0.0
20210301:1510,927298.65,495.95,17.38,12.15,3.17,0.0
20210301:1610,414083.43,235.02,9.37,11.57,2.62,0.0
20210301:1710,0.0,0.0,0.0,9.99,2.76,0.0
20210301:1810,0.0,0.0,0.0,8.39,2.9,0.0
20210301:1910,0.0,0.0,0.0,7.4,2.97,0.0
20210301:2010,0.0,0.0,0.0,6.7,2.9,0.0
20210301:2110,0.0,0.0,0.0,6.05,2.62,0.0
20210301:2210,0.0,0.0,0.0,5.35,2.41,0.0
20210301:2310,0.0,0.0,0.0,4.59,2.21,0.0
20210302:0010,0.0,0.0,0.0,3.73,2.14,0.0
20210302:0110,0.0,0.0,0.0,2.96,2.21,0.0
20210302:0210,0.0,0.0,0.0,2.37,2.21,0.0
20210302:0310,0.0,0.0,0.0,1.91,2.14,0.0
20210302:0410,0.0,0.0,0.0,1.51,2.14,0.0
20210302:0510,0.0,0.0,0.0,1.16,2.14,0.0
20210302:0610,0.0,0.0,0.0,0.76,2.07,0.0
20210302:0710,272133.72,161.33,6.35,0.94,2.14,0.0
20210302:0810,816516.51,425.86,14.76,3.39,1.59,0.0
20210302:0910,1220310.72,655.08,22.01,7.17,1.59,0.0
20210302:1010,1483839.33,829.93,27.56,9.49,1.52,0.0
20210302:1110,1620275.31,936.3,30.82,11.49,1.45,0.0
20210302:1210,1582994.19,919.03,31.36,13.06,1.45,0.0
20210302:1310,1492398.3,858.44,29.1,14.2,1.59,0.0
20210302:1410,1268527.02,712.47,24.36,14.9,1.66,0.0
20210302:1510,907089.33,499.13,17.69,15.21,1.59,0.0
20210302:1610,414383.34,239.85,9.66,14.81,1.17,0.0
20210302:1710,0.0,0.0,0.0,13.42,1.93,0.0
20210302:1810,0.0,0.0,0.0,10.98,2.28,0.0
20210302:1910,0.0,0.0,0.0,9.18,2.07,0.0
20210302:2010,0.0,0.0,0.0,7.54,2.28,0.0
20210302:2110,0.0,0.0,0.0,6.76,2.55,0.0
20210302:2210,0.0,0.0,0.0,6.32,2.62,0.0
20210302:2310,0.0,0.0,0.0,5.83,2.41,0.0
20210303:0010,0.0,0.0,0.0,5.3,2.41,0.0
20210303:0110,0.0,0.0,0.0,4.96,2.41,0.0
20210303:0210,0.0,0.0,0.0,4.47,2.21,0.0
20210303:0310,0.0,0.0,0.0,3.91,2.14,0.0
20210303:0410,0.0,0.0,0.0,3.51,2.21,0.0
20210303:0510,0.0,0.0,0.0,3.35,2.21,0.0
20210303:0610,0.0,0.0,0.0,2.98,2.14,0.0
20210303:0710,149309.04,94.76,6.69,3.0,1.72,0.0
20210303:0810,582102.24,307.26,15.11,5.28,1.17,0.0
20210303:0910,1011365.73,541.08,22.38,8.72,1.24,0.0
