Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	4500.0
System losses (%):	25.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200716:1610,393840.0,138.75,31.18,18.27,3.03,0.0
20200716:1710,206100.0,80.33,21.83,18.3,3.03,0.0
20200716:1810,162810.0,66.45,12.7,18.08,2.62,0.0
20200716:1910,0.0,5.11,4.14,16.77,2.55,0.0
20200716:2010,0.0,0.0,0.0,16.32,2.34,0.0
20200716:2110,0.0,0.0,0.0,15.78,2.07,0.0
20200716:2210,0.0,0.0,0.0,15.01,1.86,0.0
20200716:2310,0.0,0.0,0.0,14.26,1.79,0.0
20200717:0010,0.0,0.0,0.0,13.71,1.59,0.0
20200717:0110,0.0,0.0,0.0,12.98,1.59,0.0
20200717:0210,0.0,0.0,0.0,12.61,1.52,0.0
20200717:0310,0.0,0.0,0.0,12.26,1.45,0.0
20200717:0410,0.0,1.7,2.8,11.92,1.38,0.0
20200717:0510,126810.0,53.67,11.24,12.93,0.83,0.0
20200717:0610,322650.0,116.29,20.31,14.76,0.83,0.0
20200717:0710,645255.0,215.95,29.66,16.11,1.1,0.0
20200717:0810,1300725.0,425.79,38.91,16.64,0.97,0.0
20200717:0910,910845.0,300.68,47.54,17.11,0.83,0.0
20200717:1010,690165.0,231.85,54.73,18.05,0.97,0.0
20200717:1110,759285.0,254.12,59.18,18.69,1.24,0.0
20200717:1210,1120365.0,371.49,59.52,19.41,1.45,0.0
20200717:1310,951840.0,317.0,55.62,19.92,1.52,0.0
20200717:1410,602730.0,206.3,48.75,20.74,1.66,0.0
20200717:1510,807525.0,271.9,40.27,21.15,1.52,0.0
20200717:1610,618075.0,212.68,31.08,21.26,1.1,0.0
20200717:1710,410580.0,149.73,21.72,21.1,0.83,0.0
20200717:1810,183555.0,74.12,12.58,20.81,0.69,0.0
20200717:1910,18000.0,15.33,4.02,19.55,0.76,0.0
20200717:2010,0.0,0.0,0.0,18.46,1.52,0.0
20200717:2110,0.0,0.0,0.0,17.4,1.66,0.0
20200717:2210,0.0,0.0,0.0,16.34,1.72,0.0
20200717:2310,0.0,0.0,0.0,15.69,1.66,0.0
20200718:0010,0.0,0.0,0.0,14.86,1.66,0.0
20200718:0110,0.0,0.0,0.0,14.2,1.66,0.0
20200718:0210,0.0,0.0,0.0,13.47,1.66,0.0
20200718:0310,0.0,0.0,0.0,12.89,1.66,0.0
20200718:0410,4590.0,8.52,2.64,12.83,1.59,0.0
20200718:0510,144900.0,59.63,11.1,13.58,1.24,0.0
20200718:0610,553545.0,208.16,20.17,16.12,1.24,0.0
20200718:0710,1169190.0,391.2,29.52,18.56,1.17,0.0
20200718:0810,1857105.0,627.25,38.76,20.26,1.31,0.0
20200718:0910,2334420.0,816.82,47.39,21.83,1.45,0.0
20200718:1010,2381580.0,845.9,54.57,23.08,1.45,0.0
20200718:1110,2448675.0,884.16,59.0,24.06,1.31,0.0
20200718:1210,2588220.0,946.83,59.35,24.63,1.38,0.0
20200718:1310,1820970.0,631.29,55.47,25.0,1.52,0.0
20200718:1410,1480725.0,505.46,48.62,25.03,1.59,0.0
20200718:1510,1154250.0,391.62,40.15,24.88,1.72,0.0
20200718:1610,839205.0,289.97,30.96,24.91,1.79,0.0
20200718:1710,409995.0,180.19,21.6,24.49,1.72,0.0
20200718:1810,173430.0,71.56,12.46,23.61,1.45,0.0
20200718:1910,0.0,2.56,3.89,22.55,1.86,0.0
20200718:2010,0.0,0.0,0.0,20.94,2.14,0.0
20200718:2110,0.0,0.0,0.0,19.67,2.14,0.0
20200718:2210,0.0,0.0,0.0,18.56,1.93,0.0
20200718:2310,0.0,0.0,0.0,17.62,1.72,0.0
20200719:0010,0.0,0.0,0.0,16.68,1.52,0.0
20200719:0110,0.0,0.0,0.0,15.64,1.31,0.0
20200719:0210,0.0,0.0,0.0,14.76,1.31,0.0
20200719:0310,0.0,0.0,0.0,14.12,1.38,0.0
20200719:0410,0.0,5.11,2.49,13.94,1.1,0.0
20200719:0510,133425.0,56.23,10.95,14.75,0.62,0.0
20200719:0610,544590.0,202.13,20.02,16.28,0.69,0.0
20200719:0710,956025.0,318.32,29.37,18.31,1.31,0.0
20200719:0810,1295370.0,426.54,38.62,19.39,1.86,0.0
20200719:0910,1314000.0,434.48,47.24,20.51,2.21,0.0
20200719:1010,2331135.0,805.18,54.4,21.68,2.34,0.0
20200719:1110,2761200.0,982.85,58.83,22.82,2.69,0.0
20200719:1210,2423295.0,843.17,59.18,23.58,3.03,0.0
20200719:1310,2661615.0,937.22,55.32,24.28,3.24,0.0
20200719:1410,2300760.0,788.96,48.48,24.44,3.52,0.0
20200719:1510,1776870.0,596.85,40.03,24.1,3.59,0.0
20200719:1610,1119555.0,384.02,30.84,23.46,3.66,0.0
20200719:1710,433260.0,180.87,21.48,22.44,3.52,0.0
20200719:1810,155070.0,64.75,12.34,21.28,3.24,0.0
20200719:1910,23805.0,17.89,3.76,20.12,3.24,0.0
20200719:2010,0.0,0.0,0.0,18.67,3.03,0.0
20200719:2110,0.0,0.0,0.0,17.62,2.83,0.0
20200719:2210,0.0,0.0,0.0,16.98,2.76,0.0
20200719:2310,0.0,0.0,0.0,16.34,2.76,0.0
20200720:0010,0.0,0.0,0.0,15.81,2.55,0.0
20200720:0110,0.0,0.0,0.0,15.25,2.34,0.0
20200720:0210,0.0,0.0,0.0,14.77,2.21,0.0
20200720:0310,0.0,0.0,0.0,14.36,2.21,0.0
20200720:0410,0.0,1.7,2.33,13.9,2.21,0.0
20200720:0510,123750.0,52.82,10.79,13.88,2.21,0.0
20200720:0610,570015.0,214.34,19.87,14.38,3.03,0.0
20200720:0710,1331820.0,434.58,29.23,15.46,3.1,0.0
20200720:0810,1983555.0,645.22,38.47,16.32,3.1,0.0
20200720:0910,2380140.0,794.02,47.08,17.37,2.97,0.0
20200720:1010,2682315.0,917.74,54.23,18.45,3.03,0.0
20200720:1110,2707875.0,936.18,58.64,19.55,3.03,0.0
20200720:1210,2651175.0,917.69,59.0,20.36,3.03,0.0
20200720:1310,2275335.0,772.64,55.15,20.96,3.03,0.0
20200720:1410,2081475.0,698.45,48.34,21.08,3.1,0.0
20200720:1510,1547460.0,510.89,39.9,21.02,3.24,0.0
20200720:1610,872235.0,292.52,30.72,20.61,3.59,0.0
20200720:1710,457695.0,182.46,21.35,20.04,3.72,0.0
20200720:1810,123075.0,53.67,12.21,19.23,3.38,0.0
20200720:1910,20160.0,16.19,3.62,17.99,3.1,0.0
20200720:2010,0.0,0.0,0.0,16.59,2.9,0.0
20200720:2110,0.0,0.0,0.0,15.39,2.76,0.0
20200720:2210,0.0,0.0,0.0,14.33,2.34,0.0
20200720:2310,0.0,0.0,0.0,13.35,1.93,0.0
20200721:0010,0.0,0.0,0.0,12.29,1.72,0.0
20200721:0110,0.0,0.0,0.0,11.23,1.72,0.0
20200721:0210,0.0,0.0,0.0,10.53,1.79,0.0
20200721:0310,0.0,0.0,0.0,9.93,1.79,0.0
20200721:0410,1800.0,6.82,2.17,9.38,1.79,0.0
20200721:0510,107730.0,46.86,10.64,9.84,1.38,0.0
20200721:0610,575550.0,218.28,19.72,12.82,1.24,0.0
20200721:0710,1336860.0,439.76,29.08,14.75,1.59,0.0
20200721:0810,1814265.0,591.06,38.31,16.18,2.41,0.0
20200721:0910,2371005.0,794.25,46.91,17.43,2.69,0.0
20200721:1010,2433510.0,826.75,54.05,18.45,2.62,0.0
20200721:1110,2161575.0,728.55,58.46,19.16,2.55,0.0
20200721:1210,2312370.0,789.14,58.81,19.76,2.48,0.0
20200721:1310,2187495.0,740.78,54.99,20.2,2.62,0.0
20200721:1410,1556820.0,513.08,48.19,20.18,2.9,0.0
20200721:1510,1660365.0,549.02,39.76,20.43,2.97,0.0
20200721:1610,1163745.0,394.89,30.58,20.29,3.03,0.0
20200721:1710,447975.0,182.7,21.22,19.75,3.38,0.0
20200721:1810,125865.0,54.52,12.07,18.83,3.38,0.0
20200721:1910,16335.0,14.48,3.48,17.55,3.1,0.0
20200721:2010,0.0,0.0,0.0,16.08,2.76,0.0
20200721:2110,0.0,0.0,0.0,14.84,2.62,0.0
20200721:2210,0.0,0.0,0.0,13.78,2.21,0.0
20200721:2310,0.0,0.0,0.0,12.77,1.79,0.0
20200722:0010,0.0,0.0,0.0,11.63,1.59,0.0
20200722:0110,0.0,0.0,0.0,10.52,1.59,0.0
20200722:0210,0.0,0.0,0.0,9.68,1.52,0.0
20200722:0310,0.0,0.0,0.0,9.08,1.52,0.0
20200722:0410,0.0,5.11,2.0,8.59,1.59,0.0
20200722:0510,113265.0,48.56,10.48,9.37,1.31,0.0
20200722:0610,559530.0,211.11,19.57,12.46,1.17,0.0
20200722:0710,1295145.0,424.89,28.92,14.68,1.72,0.0
20200722:0810,1696860.0,553.01,38.16,16.29,2.07,0.0
20200722:0910,2254095.0,762.81,46.75,17.28,1.59,0.0
20200722:1010,2244780.0,768.61,53.87,18.15,1.38,0.0
20200722:1110,2154600.0,738.6,58.26,18.84,1.31,0.0
20200722:1210,1906335.0,643.47,58.62,19.34,1.59,0.0
20200722:1310,2040660.0,692.25,54.81,19.98,1.86,0.0
20200722:1410,1981305.0,668.13,48.04,20.58,2.14,0.0
20200722:1510,1590975.0,529.62,39.62,20.77,2.21,0.0
20200722:1610,1000440.0,338.38,30.45,20.81,2.48,0.0
20200722:1710,420390.0,178.53,21.08,20.42,2.55,0.0
20200722:1810,135360.0,57.93,11.93,19.84,2.48,0.0
20200722:1910,16245.0,14.48,3.33,18.55,2.21,0.0
20200722:2010,0.0,0.0,0.0,17.03,2.21,0.0
20200722:2110,0.0,0.0,0.0,15.74,2.21,0.0
20200722:2210,0.0,0.0,0.0,14.71,2.07,0.0
20200722:2310,0.0,0.0,0.0,13.63,1.86,0.0
20200723:0010,0.0,0.0,0.0,12.45,1.59,0.0
20200723:0110,0.0,0.0,0.0,11.53,1.52,0.0
20200723:0210,0.0,0.0,0.0,10.95,1.52,0.0
20200723:0310,0.0,0.0,0.0,10.93,1.38,0.0
20200723:0410,0.0,0.85,1.83,11.5,1.1,0.0
20200723:0510,122310.0,51.97,10.32,11.74,0.97,0.0
20200723:0610,546615.0,207.49,19.41,13.65,0.69,0.0
20200723:0710,1278000.0,424.26,28.77,16.48,1.38,0.0
20200723:0810,1919115.0,640.0,38.0,18.45,1.72,0.0
20200723:0910,2400030.0,830.28,46.58,20.07,1.72,0.0
20200723:1010,2677860.0,957.05,53.69,21.46,1.72,0.0
20200723:1110,2776410.0,1009.44,58.06,22.54,1.72,0.0
20200723:1210,2793195.0,1015.95,58.42,23.47,2.0,0.0
20200723:1310,2588805.0,922.49,54.63,24.13,2.28,0.0
20200723:1410,2234070.0,775.69,47.87,24.51,2.41,0.0
20200723:1510,1663470.0,565.6,39.47,24.62,2.28,0.0
20200723:1610,922500.0,317.82,30.3,24.55,2.28,0.0
20200723:1710,442035.0,166.87,20.94,24.28,2.21,0.0
20200723:1810,152865.0,64.75,11.78,23.7,1.59,0.0
20200723:1910,0.0,3.41,3.17,22.49,1.31,0.0
20200723:2010,0.0,0.0,0.0,21.12,1.45,0.0
20200723:2110,0.0,0.0,0.0,20.01,1.52,0.0
20200723:2210,0.0,0.0,0.0,18.76,1.66,0.0
20200723:2310,0.0,0.0,0.0,17.58,1.86,0.0
20200724:0010,0.0,0.0,0.0,16.65,2.14,0.0
20200724:0110,0.0,0.0,0.0,15.66,2.21,0.0
20200724:0210,0.0,0.0,0.0,14.91,2.34,0.0
20200724:0310,0.0,0.0,0.0,14.22,2.62,0.0
20200724:0410,0.0,0.85,1.66,13.75,2.55,0.0
20200724:0510,37665.0,23.0,10.15,13.79,2.62,0.0
20200724:0610,335565.0,120.34,19.25,14.86,2.76,0.0
20200724:0710,534555.0,181.19,28.61,17.08,3.24,0.0
20200724:0810,1426815.0,462.74,37.83,18.59,3.45,0.0
20200724:0910,1389915.0,453.35,46.4,19.81,3.66,0.0
20200724:1010,1496565.0,491.46,53.5,20.74,3.72,0.0
20200724:1110,1835190.0,608.4,57.86,21.14,3.79,0.0
20200724:1210,225405.0,87.63,58.22,21.71,3.45,0.0
20200724:1310,2107305.0,712.05,54.45,22.06,3.24,0.0
20200724:1410,636525.0,217.5,47.71,22.37,3.1,0.0
20200724:1510,716175.0,242.75,39.31,22.55,3.1,0.0
20200724:1610,723150.0,246.06,30.15,22.02,3.03,0.0
20200724:1710,297765.0,111.26,20.79,21.65,2.76,0.0
20200724:1810,94230.0,44.3,11.63,21.2,2.21,0.0
20200724:1910,0.0,3.41,3.01,20.16,1.86,0.0
20200724:2010,0.0,0.0,0.0,19.43,1.66,0.0
20200724:2110,0.0,0.0,0.0,18.56,1.66,0.0
20200724:2210,0.0,0.0,0.0,17.61,1.72,0.0
20200724:2310,0.0,0.0,0.0,16.74,1.86,0.0
20200725:0010,0.0,0.0,0.0,16.31,2.0,0.0
20200725:0110,0.0,0.0,0.0,15.84,2.28,0.0
20200725:0210,0.0,0.0,0.0,15.67,2.34,0.0
20200725:0310,0.0,0.0,0.0,15.55,2.48,0.0
20200725:0410,0.0,0.0,0.0,15.34,2.55,0.0
20200725:0510,125235.0,53.67,9.99,15.73,2.76,0.0
20200725:0610,213210.0,82.15,19.09,16.96,2.76,0.0
20200725:0710,550665.0,187.13,28.45,18.4,3.52,0.0
20200725:0810,491940.0,169.14,37.67,19.22,4.48,0.0
20200725:0910,554670.0,188.95,46.23,19.45,3.72,0.0
20200725:1010,710055.0,237.71,53.3,19.52,3.03,0.0
20200725:1110,622485.0,210.86,57.65,19.77,2.69,0.0
20200725:1210,706275.0,237.33,58.01,20.45,3.38,0.0
20200725:1310,1133910.0,374.94,54.25,21.75,3.59,0.0
20200725:1410,470520.0,165.22,47.53,22.16,2.9,0.0
20200725:1510,759870.0,257.45,39.15,23.3,3.1,0.0
20200725:1610,385965.0,139.59,30.0,23.64,2.97,0.0
20200725:1710,71235.0,36.51,20.64,23.47,2.28,0.0
20200725:1810,90990.0,43.45,11.46,22.69,1.52,0.0
20200725:1910,0.0,2.56,2.84,21.97,1.86,0.0
20200725:2010,0.0,0.0,0.0,21.07,2.28,0.0
20200725:2110,0.0,0.0,0.0,19.62,2.55,0.0
20200725:2210,0.0,0.0,0.0,18.39,3.1,0.0
20200725:2310,0.0,0.0,0.0,18.0,3.52,0.0
20200726:0010,0.0,0.0,0.0,17.73,3.66,0.0
20200726:0110,0.0,0.0,0.0,17.48,3.79,0.0
20200726:0210,0.0,0.0,0.0,17.18,4.41,0.0
20200726:0310,0.0,0.0,0.0,17.04,4.28,0.0
20200726:0410,0.0,0.0,0.0,16.72,4.14,0.0
20200726:0510,117135.0,51.12,9.82,16.43,3.93,0.0
20200726:0610,351405.0,126.67,18.93,16.81,4.14,0.0
20200726:0710,1246500.0,407.18,28.28,17.14,4.21,0.0
20200726:0810,1453320.0,467.86,37.5,18.02,4.21,0.0
20200726:0910,1343475.0,435.11,46.05,19.0,4.21,0.0
20200726:1010,1799595.0,590.05,53.11,19.98,4.14,0.0
20200726:1110,2041380.0,676.27,57.44,20.92,4.48,0.0
20200726:1210,1853280.0,611.0,57.8,21.52,4.83,0.0
20200726:1310,2119005.0,703.34,54.05,21.84,4.97,0.0
20200726:1410,1664190.0,545.99,47.35,21.94,4.9,0.0
20200726:1510,1347705.0,442.2,38.98,22.13,4.83,0.0
20200726:1610,912060.0,307.15,29.84,21.83,4.41,0.0
20200726:1710,441585.0,174.2,20.47,21.26,3.66,0.0
20200726:1810,152910.0,63.89,11.3,20.63,2.69,0.0
20200726:1910,1530.0,6.82,2.66,19.18,2.0,0.0
20200726:2010,0.0,0.0,0.0,18.42,1.79,0.0
20200726:2110,0.0,0.0,0.0,17.44,1.72,0.0
20200726:2210,0.0,0.0,0.0,16.56,1.79,0.0
20200726:2310,0.0,0.0,0.0,15.73,1.93,0.0
20200727:0010,0.0,0.0,0.0,15.09,2.07,0.0
20200727:0110,0.0,0.0,0.0,14.73,2.21,0.0
20200727:0210,0.0,0.0,0.0,14.71,2.28,0.0
20200727:0310,0.0,0.0,0.0,14.71,2.34,0.0
20200727:0410,0.0,0.0,0.0,14.83,2.28,0.0
20200727:0510,92160.0,42.6,9.64,15.25,2.07,0.0
20200727:0610,103590.0,46.55,18.76,15.88,1.86,0.0
20200727:0710,184500.0,73.03,28.12,16.52,1.59,0.0
20200727:0810,225180.0,86.72,37.33,19.03,2.07,0.0
20200727:0910,677790.0,228.38,45.86,20.38,3.1,0.0
20200727:1010,1171800.0,386.25,52.9,21.15,3.45,0.0
20200727:1110,818640.0,275.07,57.22,22.67,3.79,0.0
20200727:1210,653535.0,224.55,57.58,24.75,4.41,0.0
20200727:1310,1013310.0,340.98,53.85,26.52,5.72,0.0
20200727:1410,1586655.0,531.21,47.17,26.83,5.45,0.0
20200727:1510,846360.0,288.39,38.81,27.25,5.1,0.0
20200727:1610,848610.0,293.32,29.67,27.41,5.1,0.0
20200727:1710,426060.0,170.29,20.31,26.75,4.28,0.0
20200727:1810,139140.0,60.49,11.13,25.47,3.52,0.0
20200727:1910,5580.0,9.37,2.48,23.73,2.48,0.0
20200727:2010,0.0,0.0,0.0,22.01,2.55,0.0
20200727:2110,0.0,0.0,0.0,21.08,2.9,0.0
20200727:2210,0.0,0.0,0.0,20.61,3.45,0.0
20200727:2310,0.0,0.0,0.0,19.92,4.07,0.0
20200728:0010,0.0,0.0,0.0,18.91,4.41,0.0
20200728:0110,0.0,0.0,0.0,18.09,4.55,0.0
20200728:0210,0.0,0.0,0.0,17.63,4.48,0.0
20200728:0310,0.0,0.0,0.0,17.68,4.48,0.0
20200728:0410,0.0,0.0,0.0,17.81,4.41,0.0
20200728:0510,22185.0,17.04,9.47,17.51,3.86,0.0
20200728:0610,333360.0,121.03,18.59,17.07,3.24,0.0
20200728:0710,215730.0,83.07,27.95,17.53,3.59,0.0
20200728:0810,1137195.0,367.74,37.15,18.3,4.14,0.0
20200728:0910,1550880.0,500.75,45.68,19.11,4.9,0.0
20200728:1010,2175120.0,713.07,52.7,19.61,5.24,0.0
20200728:1110,2458485.0,818.1,57.0,19.93,5.1,0.0
20200728:1210,2576520.0,863.4,57.35,20.44,5.17,0.0
20200728:1310,1794960.0,585.69,53.64,20.6,5.31,0.0
20200728:1410,892080.0,293.79,46.97,20.48,5.17,0.0
20200728:1510,794745.0,263.56,38.63,20.42,4.83,0.0
20200728:1610,883215.0,294.82,29.5,20.12,4.69,0.0
20200728:1710,438165.0,161.72,20.13,19.5,4.0,0.0
20200728:1810,130995.0,56.23,10.95,18.84,3.1,0.0
20200728:1910,0.0,1.7,2.3,18.22,2.9,0.0
20200728:2010,0.0,0.0,0.0,17.75,2.55,0.0
20200728:2110,0.0,0.0,0.0,17.28,2.41,0.0
20200728:2210,0.0,0.0,0.0,16.83,2.41,0.0
20200728:2310,0.0,0.0,0.0,15.98,2.34,0.0
20200729:0010,0.0,0.0,0.0,15.6,2.48,0.0
20200729:0110,0.0,0.0,0.0,15.4,2.55,0.0
20200729:0210,0.0,0.0,0.0,15.11,2.48,0.0
20200729:0310,0.0,0.0,0.0,14.71,2.28,0.0
20200729:0410,0.0,0.0,0.0,14.23,2.14,0.0
20200729:0510,115785.0,50.26,9.29,14.11,1.93,0.0
20200729:0610,534105.0,206.14,18.42,15.02,1.93,0.0
20200729:0710,1286280.0,423.43,27.78,16.31,2.41,0.0
20200729:0810,1901655.0,622.14,36.98,17.14,2.69,0.0
20200729:0910,1902915.0,620.94,45.49,18.3,3.72,0.0
20200729:1010,1376595.0,447.3,52.49,18.82,3.79,0.0
20200729:1110,2233035.0,745.45,56.77,19.26,3.59,0.0
20200729:1210,2436165.0,826.68,57.12,19.8,3.31,0.0
20200729:1310,2597580.0,890.17,53.42,20.58,3.38,0.0
20200729:1410,2200815.0,738.7,46.78,20.93,3.38,0.0
20200729:1510,1772910.0,588.31,38.45,21.19,3.24,0.0
20200729:1610,1122975.0,383.11,29.32,21.34,3.03,0.0
20200729:1710,400545.0,172.97,19.96,20.9,2.76,0.0
20200729:1810,122400.0,53.67,10.77,20.04,2.28,0.0
20200729:1910,315.0,5.96,2.1,18.89,2.21,0.0
20200729:2010,0.0,0.0,0.0,17.3,2.14,0.0
20200729:2110,0.0,0.0,0.0,16.05,2.0,0.0
20200729:2210,0.0,0.0,0.0,14.96,1.79,0.0
20200729:2310,0.0,0.0,0.0,13.93,1.79,0.0
20200730:0010,0.0,0.0,0.0,13.14,1.72,0.0
20200730:0110,0.0,0.0,0.0,12.61,1.79,0.0
20200730:0210,0.0,0.0,0.0,12.09,1.86,0.0
20200730:0310,0.0,0.0,0.0,11.74,1.79,0.0
20200730:0410,0.0,0.0,0.0,11.54,1.79,0.0
20200730:0510,106650.0,46.86,9.11,11.9,1.59,0.0
20200730:0610,509175.0,192.67,18.24,14.7,1.31,0.0
20200730:0710,1207710.0,401.67,27.6,17.04,1.31,0.0
20200730:0810,1749825.0,583.45,36.8,19.27,1.52,0.0
20200730:0910,2271195.0,786.14,45.29,21.2,1.59,0.0
20200730:1010,2585700.0,941.37,52.28,22.57,0.97,0.0
20200730:1110,2668320.0,1001.38,56.53,23.61,0.55,0.0
20200730:1210,2661570.0,995.35,56.88,24.58,0.83,0.0
20200730:1310,2491965.0,930.53,53.2,25.32,0.41,0.0
20200730:1410,2146230.0,784.53,46.57,25.82,0.0,0.0
20200730:1510,1711395.0,602.45,38.26,26.09,0.41,0.0
20200730:1610,1079235.0,384.28,29.14,26.11,0.62,0.0
20200730:1710,377640.0,168.63,19.77,25.94,0.9,0.0
20200730:1810,109080.0,50.26,10.58,25.31,1.24,0.0
20200730:1910,0.0,4.26,1.91,23.49,2.28,0.0
20200730:2010,0.0,0.0,0.0,21.69,2.55,0.0
20200730:2110,0.0,0.0,0.0,20.44,2.55,0.0
20200730:2210,0.0,0.0,0.0,19.45,2.55,0.0
20200730:2310,0.0,0.0,0.0,18.59,2.41,0.0
20200731:0010,0.0,0.0,0.0,17.79,2.34,0.0
20200731:0110,0.0,0.0,0.0,17.06,2.34,0.0
20200731:0210,0.0,0.0,0.0,16.42,2.34,0.0
20200731:0310,0.0,0.0,0.0,15.96,2.41,0.0
20200731:0410,0.0,0.0,0.0,15.68,2.48,0.0
20200731:0510,91845.0,42.6,8.92,15.98,2.55,0.0
20200731:0610,514170.0,200.71,18.06,17.89,2.34,0.0
20200731:0710,1243935.0,419.15,27.42,21.07,2.41,0.0
20200731:0810,1883655.0,637.99,36.61,23.84,2.69,0.0
20200731:0910,2373570.0,832.35,45.1,26.32,2.97,0.0
20200731:1010,2663145.0,961.0,52.06,28.42,3.31,0.0
20200731:1110,2751120.0,1009.11,56.3,30.16,3.45,0.0
20200731:1210,2729115.0,1009.54,56.64,31.56,3.38,0.0
20200731:1310,2561535.0,943.03,52.97,32.66,3.24,0.0
20200731:1410,2194605.0,791.48,46.36,33.39,3.17,0.0
20200731:1510,1713465.0,607.67,38.06,33.8,3.1,0.0
20200731:1610,1059210.0,386.02,28.95,33.85,2.76,0.0
20200731:1710,365805.0,168.82,19.58,33.22,2.14,0.0
20200731:1810,100845.0,48.56,10.38,31.65,2.34,0.0
20200731:1910,0.0,2.56,1.7,29.08,2.76,0.0
20200731:2010,0.0,0.0,0.0,27.16,3.03,0.0
20200731:2110,0.0,0.0,0.0,26.08,3.03,0.0
20200731:2210,0.0,0.0,0.0,25.22,2.83,0.0
20200731:2310,0.0,0.0,0.0,24.22,2.48,0.0
20200801:0010,0.0,0.0,0.0,23.35,2.41,0.0
20200801:0110,0.0,0.0,0.0,22.49,2.48,0.0
20200801:0210,0.0,0.0,0.0,21.85,2.55,0.0
20200801:0310,0.0,0.0,0.0,21.16,2.55,0.0
20200801:0410,0.0,0.0,0.0,20.55,2.41,0.0
20200801:0510,107280.0,48.56,8.74,20.13,2.83,0.0
20200801:0610,259155.0,98.62,17.88,20.42,3.31,0.0
20200801:0710,808290.0,271.78,27.25,20.91,2.83,0.0
20200801:0810,1666485.0,554.29,36.43,22.18,2.9,0.0
20200801:0910,1701495.0,570.28,44.9,23.61,3.1,0.0
20200801:1010,1599300.0,538.67,51.84,24.71,3.17,0.0
20200801:1110,1945170.0,665.68,56.05,25.5,3.24,0.0
20200801:1210,1536750.0,521.98,56.39,26.44,3.24,0.0
20200801:1310,1744110.0,595.14,52.74,26.75,3.38,0.0
20200801:1410,1603305.0,544.49,46.15,27.01,3.45,0.0
20200801:1510,1521495.0,516.23,37.86,26.9,3.38,0.0
20200801:1610,742635.0,258.04,28.75,26.54,3.45,0.0
20200801:1710,380115.0,144.66,19.39,25.58,3.59,0.0
20200801:1810,73575.0,37.48,10.18,24.45,3.38,0.0
20200801:1910,0.0,0.85,1.5,23.01,2.76,0.0
20200801:2010,0.0,0.0,0.0,21.89,2.14,0.0
20200801:2110,0.0,0.0,0.0,20.84,1.79,0.0
20200801:2210,0.0,0.0,0.0,19.75,1.52,0.0
20200801:2310,0.0,0.0,0.0,18.63,1.03,0.0
20200802:0010,0.0,0.0,0.0,18.2,1.03,0.0
20200802:0110,0.0,0.0,0.0,16.87,1.45,0.0
20200802:0210,0.0,0.0,0.0,16.36,1.86,0.0
20200802:0310,0.0,0.0,0.0,16.0,2.14,0.0
20200802:0410,0.0,0.0,0.0,15.85,2.48,0.0
20200802:0510,96885.0,44.3,8.55,15.96,2.69,0.0
20200802:0610,181935.0,72.11,17.7,16.48,2.69,0.0
20200802:0710,533070.0,181.3,27.06,18.13,4.0,0.0
20200802:0810,363645.0,129.62,36.24,18.89,3.79,0.0
20200802:0910,481005.0,166.13,44.69,19.38,3.79,0.0
20200802:1010,2011545.0,666.74,51.61,19.95,3.59,0.0
20200802:1110,995355.0,328.62,55.81,20.75,3.72,0.0
20200802:1210,1323000.0,436.57,56.14,21.66,3.66,0.0
20200802:1310,2132325.0,717.86,52.5,21.8,3.52,0.0
20200802:1410,1330785.0,440.08,45.92,22.37,3.52,0.0
20200802:1510,1279215.0,423.56,37.65,22.39,3.38,0.0
20200802:1610,1032255.0,352.04,28.55,22.27,3.31,0.0
20200802:1710,382950.0,166.69,19.19,21.68,3.17,0.0
20200802:1810,111870.0,50.26,9.98,20.87,2.97,0.0
20200802:1910,0.0,0.0,0.0,19.71,2.28,0.0
20200802:2010,0.0,0.0,0.0,18.62,1.86,0.0
20200802:2110,0.0,0.0,0.0,17.48,1.59,0.0
20200802:2210,0.0,0.0,0.0,16.11,1.52,0.0
20200802:2310,0.0,0.0,0.0,15.02,1.24,0.0
20200803:0010,0.0,0.0,0.0,15.45,0.9,0.0
20200803:0110,0.0,0.0,0.0,15.37,0.34,0.0
20200803:0210,0.0,0.0,0.0,14.98,0.14,0.0
20200803:0310,0.0,0.0,0.0,14.62,0.55,0.0
20200803:0410,0.0,0.0,0.0,14.31,0.76,0.0
20200803:0510,100665.0,45.15,8.36,13.33,0.97,0.0
20200803:0610,424350.0,153.84,17.52,14.27,0.76,0.0
20200803:0710,815940.0,270.69,26.88,15.81,0.62,0.0
20200803:0810,1312380.0,431.47,36.05,17.51,0.9,0.0
20200803:0910,1968975.0,669.84,44.49,18.85,0.83,0.0
20200803:1010,2432700.0,866.96,51.38,19.74,0.62,0.0
20200803:1110,2292525.0,809.84,55.56,20.44,0.76,0.0
20200803:1210,2276415.0,806.45,55.88,21.39,0.83,0.0
20200803:1310,2307330.0,816.73,52.25,21.7,0.97,0.0
20200803:1410,1534410.0,509.46,45.7,20.39,2.0,0.0
20200803:1510,1168650.0,384.2,37.44,20.05,2.76,0.0
20200803:1610,906030.0,305.22,28.34,19.57,2.34,0.0
