Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	50.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200923:1310,377817.39,362.84,34.56,23.24,5.59,0.0
20200923:1410,251347.65,246.39,28.67,22.97,5.72,0.0
20200923:1510,68148.78,79.41,21.08,22.5,5.17,0.0
20200923:1610,80237.46,92.52,12.41,22.19,4.34,0.0
20200923:1710,0.0,4.56,3.19,21.39,3.79,0.0
20200923:1810,0.0,0.0,0.0,20.62,3.24,0.0
20200923:1910,0.0,0.0,0.0,19.08,3.24,0.0
20200923:2010,0.0,0.0,0.0,18.26,3.86,0.0
20200923:2110,0.0,0.0,0.0,17.13,4.28,0.0
20200923:2210,0.0,0.0,0.0,16.54,4.55,0.0
20200923:2310,0.0,0.0,0.0,16.16,5.1,0.0
20200924:0010,0.0,0.0,0.0,15.47,5.79,0.0
20200924:0110,0.0,0.0,0.0,14.83,5.38,0.0
20200924:0210,0.0,0.0,0.0,13.82,5.17,0.0
20200924:0310,0.0,0.0,0.0,12.91,4.97,0.0
20200924:0410,0.0,0.0,0.0,12.25,4.83,0.0
20200924:0510,0.0,0.0,0.0,11.81,4.62,0.0
20200924:0610,57836.49,73.79,5.94,11.54,4.34,0.0
20200924:0710,184721.49,179.51,15.02,12.29,4.07,0.0
20200924:0810,587085.36,533.84,23.38,13.6,6.07,0.0
20200924:0910,746798.97,691.73,30.47,14.8,5.59,0.0
20200924:1010,910872.81,866.92,35.62,16.56,5.79,0.0
20200924:1110,794600.01,752.87,38.15,18.22,6.0,0.0
20200924:1210,849575.82,808.75,37.64,19.25,6.76,0.0
20200924:1310,492821.34,458.9,34.16,19.26,7.1,0.0
20200924:1410,292296.9,277.7,28.29,18.73,6.14,0.0
20200924:1510,102361.59,109.19,20.7,17.71,3.93,0.0
20200924:1610,22562.46,33.77,12.05,17.12,2.76,0.0
20200924:1710,0.0,3.65,2.83,15.69,1.93,0.0
20200924:1810,0.0,0.0,0.0,14.16,2.07,0.0
20200924:1910,0.0,0.0,0.0,14.24,3.31,0.0
20200924:2010,0.0,0.0,0.0,13.89,3.66,0.0
20200924:2110,0.0,0.0,0.0,13.71,3.86,0.0
20200924:2210,0.0,0.0,0.0,13.18,4.48,0.0
20200924:2310,0.0,0.0,0.0,12.78,4.97,0.0
20200925:0010,0.0,0.0,0.0,12.03,4.07,0.0
20200925:0110,0.0,0.0,0.0,11.31,4.0,0.0
20200925:0210,0.0,0.0,0.0,10.54,4.28,0.0
20200925:0310,0.0,0.0,0.0,9.88,4.34,0.0
20200925:0410,0.0,0.0,0.0,9.37,4.21,0.0
20200925:0510,0.0,0.0,0.0,9.05,4.21,0.0
20200925:0610,16564.26,27.01,5.69,8.87,4.21,0.0
20200925:0710,79383.87,85.67,14.76,10.04,3.52,0.0
20200925:0810,123516.78,124.4,23.09,10.96,4.97,0.0
20200925:0910,266504.64,247.81,30.15,11.93,5.24,0.0
20200925:1010,123078.45,125.06,35.27,12.84,5.24,0.0
20200925:1110,381393.24,351.55,37.77,13.64,4.83,0.0
20200925:1210,442990.14,408.03,37.24,14.34,4.76,0.0
20200925:1310,518544.39,473.76,33.77,13.59,5.17,0.0
20200925:1410,91126.5,96.76,27.9,12.49,5.52,0.0
20200925:1510,294465.48,272.62,20.33,11.76,5.93,0.0
20200925:1610,11281.23,20.99,11.68,11.23,6.62,0.0
20200925:1710,1407.27,8.22,2.47,10.34,6.69,0.0
20200925:1810,0.0,0.0,0.0,10.18,5.79,0.0
20200925:1910,0.0,0.0,0.0,10.4,6.14,0.0
20200925:2010,0.0,0.0,0.0,10.65,6.14,0.0
20200925:2110,0.0,0.0,0.0,10.72,6.28,0.0
20200925:2210,0.0,0.0,0.0,10.83,6.41,0.0
20200925:2310,0.0,0.0,0.0,10.82,6.14,0.0
20200926:0010,0.0,0.0,0.0,11.04,6.07,0.0
20200926:0110,0.0,0.0,0.0,11.24,5.86,0.0
20200926:0210,0.0,0.0,0.0,10.83,6.14,0.0
20200926:0310,0.0,0.0,0.0,10.6,5.52,0.0
20200926:0410,0.0,0.0,0.0,10.36,5.24,0.0
20200926:0510,0.0,0.0,0.0,10.27,4.48,0.0
20200926:0610,37442.61,51.81,5.44,10.13,3.93,0.0
20200926:0710,177546.72,172.2,14.49,10.4,2.97,0.0
20200926:0810,585285.9,532.72,22.81,11.31,4.0,0.0
20200926:0910,667207.47,613.57,29.83,12.19,3.93,0.0
20200926:1010,724697.91,676.69,34.92,13.15,3.66,0.0
20200926:1110,451179.99,417.02,37.39,13.83,3.52,0.0
20200926:1210,111474.24,115.93,36.84,14.55,3.52,0.0
20200926:1310,49900.41,60.25,33.37,15.16,3.59,0.0
20200926:1410,310176.15,291.28,27.51,15.3,3.52,0.0
20200926:1510,231576.66,222.62,19.95,15.05,3.31,0.0
20200926:1610,75692.67,85.65,11.32,14.12,2.69,0.0
20200926:1710,0.0,0.91,2.11,13.65,2.28,0.0
20200926:1810,0.0,0.0,0.0,12.92,2.0,0.0
20200926:1910,0.0,0.0,0.0,12.49,2.14,0.0
20200926:2010,0.0,0.0,0.0,11.89,2.62,0.0
20200926:2110,0.0,0.0,0.0,11.89,3.59,0.0
20200926:2210,0.0,0.0,0.0,12.08,4.28,0.0
20200926:2310,0.0,0.0,0.0,12.1,4.9,0.0
20200927:0010,0.0,0.0,0.0,12.09,5.1,0.0
20200927:0110,0.0,0.0,0.0,12.17,5.79,0.0
20200927:0210,0.0,0.0,0.0,12.6,6.69,0.0
20200927:0310,0.0,0.0,0.0,13.35,6.9,0.0
20200927:0410,0.0,0.0,0.0,14.14,6.48,0.0
20200927:0510,0.0,0.0,0.0,14.62,6.48,0.0
20200927:0610,0.0,3.65,5.19,14.41,6.21,0.0
20200927:0710,107275.5,111.87,14.23,13.52,4.21,0.0
20200927:0810,46532.19,56.59,22.52,13.14,3.86,0.0
20200927:0910,36981.21,47.47,29.52,12.85,3.79,0.0
20200927:1010,99939.24,104.97,34.56,13.07,3.86,0.0
20200927:1110,218426.76,209.21,37.01,13.55,3.79,0.0
20200927:1210,191711.7,186.21,36.44,13.81,3.38,0.0
20200927:1310,87988.98,94.93,32.97,14.45,3.31,0.0
20200927:1410,138881.4,140.45,27.12,14.91,3.1,0.0
20200927:1510,115742.19,120.07,19.58,14.91,2.55,0.0
20200927:1610,84482.34,95.18,10.95,14.68,1.72,0.0
20200927:1710,0.0,1.83,1.75,14.41,1.52,0.0
20200927:1810,0.0,0.0,0.0,13.71,1.66,0.0
20200927:1910,0.0,0.0,0.0,12.9,0.76,0.0
20200927:2010,0.0,0.0,0.0,12.49,0.69,0.0
20200927:2110,0.0,0.0,0.0,12.42,0.55,0.0
20200927:2210,0.0,0.0,0.0,12.52,0.48,0.0
20200927:2310,0.0,0.0,0.0,12.61,0.34,0.0
20200928:0010,0.0,0.0,0.0,12.61,0.14,0.0
20200928:0110,0.0,0.0,0.0,12.54,0.21,0.0
20200928:0210,0.0,0.0,0.0,12.31,0.34,0.0
20200928:0310,0.0,0.0,0.0,12.13,0.69,0.0
20200928:0410,0.0,0.0,0.0,12.15,1.1,0.0
20200928:0510,0.0,0.0,0.0,12.16,1.59,0.0
20200928:0610,1384.2,8.22,4.93,12.3,2.0,0.0
20200928:0710,30521.61,41.08,13.96,11.87,2.34,0.0
20200928:0810,53591.61,62.98,22.23,12.14,2.62,0.0
20200928:0910,81713.94,88.54,29.19,12.24,2.69,0.0
20200928:1010,45609.39,55.68,34.21,12.67,2.62,0.0
20200928:1110,44617.38,54.77,36.62,12.9,3.03,0.0
20200928:1210,52299.69,62.07,36.04,13.34,3.1,0.0
20200928:1310,47362.71,57.51,32.57,13.48,2.62,0.0
20200928:1410,27522.51,38.34,26.74,13.42,2.41,0.0
20200928:1510,52276.62,62.07,19.2,13.23,2.07,0.0
20200928:1610,58920.78,69.47,10.59,13.22,1.79,0.0
20200928:1710,0.0,0.0,0.0,13.11,1.38,0.0
20200928:1810,0.0,0.0,0.0,12.99,1.24,0.0
20200928:1910,0.0,0.0,0.0,11.95,1.17,0.0
20200928:2010,0.0,0.0,0.0,12.05,0.83,0.0
20200928:2110,0.0,0.0,0.0,12.25,0.62,0.0
20200928:2210,0.0,0.0,0.0,12.5,0.69,0.0
20200928:2310,0.0,0.0,0.0,12.9,1.1,0.0
20200929:0010,0.0,0.0,0.0,13.38,1.59,0.0
20200929:0110,0.0,0.0,0.0,13.68,2.07,0.0
20200929:0210,0.0,0.0,0.0,13.82,2.21,0.0
20200929:0310,0.0,0.0,0.0,13.89,2.48,0.0
20200929:0410,0.0,0.0,0.0,13.85,2.69,0.0
20200929:0510,0.0,0.0,0.0,13.56,2.76,0.0
20200929:0610,10750.62,21.1,4.68,13.25,2.62,0.0
20200929:0710,165019.71,163.4,13.69,13.07,2.41,0.0
20200929:0810,534416.55,497.21,21.94,13.48,2.14,0.0
20200929:0910,744422.76,709.59,28.87,14.42,2.41,0.0
20200929:1010,866786.04,847.63,33.85,15.76,2.69,0.0
20200929:1110,898876.41,892.09,36.24,16.86,2.62,0.0
20200929:1210,783272.64,765.54,35.65,17.82,2.62,0.0
20200929:1310,713278.26,689.43,32.18,18.63,2.9,0.0
20200929:1410,340097.94,323.39,26.35,18.39,2.76,0.0
20200929:1510,212590.05,209.46,18.83,18.34,2.41,0.0
20200929:1610,136712.82,152.74,10.23,18.09,1.86,0.0
20200929:1710,0.0,0.0,0.0,17.39,1.72,0.0
20200929:1810,0.0,0.0,0.0,16.7,1.93,0.0
20200929:1910,0.0,0.0,0.0,15.69,2.0,0.0
20200929:2010,0.0,0.0,0.0,15.61,2.07,0.0
20200929:2110,0.0,0.0,0.0,15.47,2.14,0.0
20200929:2210,0.0,0.0,0.0,15.0,2.14,0.0
20200929:2310,0.0,0.0,0.0,14.61,2.14,0.0
20200930:0010,0.0,0.0,0.0,14.3,2.07,0.0
20200930:0110,0.0,0.0,0.0,13.88,2.0,0.0
20200930:0210,0.0,0.0,0.0,13.89,1.86,0.0
20200930:0310,0.0,0.0,0.0,13.58,1.72,0.0
20200930:0410,0.0,0.0,0.0,13.19,1.72,0.0
20200930:0510,0.0,0.0,0.0,12.97,1.79,0.0
20200930:0610,23369.91,37.13,4.42,13.24,1.86,0.0
20200930:0710,113089.14,117.73,13.43,14.08,2.07,0.0
20200930:0810,247264.26,234.97,21.65,15.29,3.59,0.0
20200930:0910,252178.17,241.1,28.55,16.4,3.45,0.0
20200930:1010,357400.44,336.48,33.5,16.95,3.45,0.0
20200930:1110,286621.68,273.93,35.86,17.29,3.1,0.0
20200930:1210,331446.69,314.87,35.25,17.7,3.1,0.0
20200930:1310,133575.3,137.83,31.78,18.37,3.24,0.0
20200930:1410,234737.25,228.11,25.97,18.53,3.03,0.0
20200930:1510,73247.25,83.07,18.46,18.67,2.9,0.0
20200930:1610,15687.6,26.47,9.86,17.68,2.34,0.0
20200930:1710,0.0,0.0,0.0,16.95,2.28,0.0
20200930:1810,0.0,0.0,0.0,16.39,2.34,0.0
20200930:1910,0.0,0.0,0.0,15.88,2.62,0.0
20200930:2010,0.0,0.0,0.0,15.53,2.62,0.0
20200930:2110,0.0,0.0,0.0,15.35,2.83,0.0
20200930:2210,0.0,0.0,0.0,15.32,2.97,0.0
20200930:2310,0.0,0.0,0.0,15.41,3.03,0.0
20201001:0010,0.0,0.0,0.0,15.37,3.03,0.0
20201001:0110,0.0,0.0,0.0,15.36,3.17,0.0
20201001:0210,0.0,0.0,0.0,15.35,3.31,0.0
20201001:0310,0.0,0.0,0.0,15.09,3.38,0.0
20201001:0410,0.0,0.0,0.0,14.68,3.45,0.0
20201001:0510,0.0,0.0,0.0,14.41,3.52,0.0
20201001:0610,12365.52,23.72,4.17,13.98,3.52,0.0
20201001:0710,86996.97,94.17,13.16,14.33,3.38,0.0
20201001:0810,66718.44,75.76,21.36,14.86,3.52,0.0
20201001:0910,67687.38,76.68,28.23,14.99,3.93,0.0
20201001:1010,78553.35,86.72,33.14,15.41,3.93,0.0
20201001:1110,74585.31,83.07,35.47,15.34,4.14,0.0
20201001:1210,69579.12,78.5,34.85,15.28,3.86,0.0
20201001:1310,57813.42,67.55,31.39,14.84,3.45,0.0
20201001:1410,62865.75,72.11,25.58,14.54,3.72,0.0
20201001:1510,79083.96,86.7,18.09,14.03,4.07,0.0
20201001:1610,141442.17,155.45,9.5,13.48,4.41,0.0
20201001:1710,0.0,0.0,0.0,12.97,3.79,0.0
20201001:1810,0.0,0.0,0.0,12.22,3.1,0.0
20201001:1910,0.0,0.0,0.0,11.78,2.41,0.0
20201001:2010,0.0,0.0,0.0,11.13,2.48,0.0
20201001:2110,0.0,0.0,0.0,10.72,2.41,0.0
20201001:2210,0.0,0.0,0.0,10.32,2.41,0.0
20201001:2310,0.0,0.0,0.0,10.01,2.34,0.0
20201002:0010,0.0,0.0,0.0,9.97,2.41,0.0
20201002:0110,0.0,0.0,0.0,9.73,2.48,0.0
20201002:0210,0.0,0.0,0.0,9.49,2.62,0.0
20201002:0310,0.0,0.0,0.0,9.44,2.9,0.0
20201002:0410,0.0,0.0,0.0,9.44,3.1,0.0
20201002:0510,0.0,0.0,0.0,9.58,3.24,0.0
20201002:0610,9758.61,19.82,3.91,9.7,3.59,0.0
20201002:0710,128915.16,129.64,12.89,10.47,3.59,0.0
20201002:0810,165596.46,160.76,21.06,11.18,3.59,0.0
20201002:0910,136182.21,136.19,27.91,12.0,3.93,0.0
20201002:1010,62219.79,71.2,32.79,13.46,3.86,0.0
20201002:1110,160867.11,159.74,35.09,15.11,4.48,0.0
20201002:1210,341228.37,319.39,34.46,15.99,4.41,0.0
20201002:1310,212590.05,206.3,30.99,16.62,4.21,0.0
20201002:1410,63096.45,73.03,25.2,16.97,3.93,0.0
20201002:1510,45632.46,56.59,17.72,16.91,3.79,0.0
20201002:1610,12503.94,22.82,9.14,16.62,3.45,0.0
20201002:1710,0.0,0.0,0.0,15.9,3.52,0.0
20201002:1810,0.0,0.0,0.0,14.98,3.86,0.0
20201002:1910,0.0,0.0,0.0,14.62,3.59,0.0
20201002:2010,0.0,0.0,0.0,14.74,4.21,0.0
20201002:2110,0.0,0.0,0.0,14.86,4.55,0.0
20201002:2210,0.0,0.0,0.0,15.07,4.9,0.0
20201002:2310,0.0,0.0,0.0,15.38,4.69,0.0
20201003:0010,0.0,0.0,0.0,15.13,3.72,0.0
20201003:0110,0.0,0.0,0.0,14.93,3.1,0.0
20201003:0210,0.0,0.0,0.0,14.43,2.69,0.0
20201003:0310,0.0,0.0,0.0,13.95,2.0,0.0
20201003:0410,0.0,0.0,0.0,13.33,1.66,0.0
20201003:0510,0.0,0.0,0.0,13.23,1.72,0.0
20201003:0610,0.0,2.74,3.66,12.96,2.28,0.0
20201003:0710,5167.68,13.69,12.62,12.37,2.97,0.0
20201003:0810,15318.48,25.56,20.77,12.37,2.76,0.0
20201003:0910,37027.35,47.47,27.58,12.43,2.62,0.0
20201003:1010,115534.56,118.67,32.43,12.42,2.48,0.0
20201003:1110,74516.1,82.15,34.71,12.55,2.97,0.0
20201003:1210,33197.73,43.82,34.06,12.68,2.48,0.0
20201003:1310,138927.54,139.66,30.6,12.99,2.28,0.0
20201003:1410,59220.69,68.46,24.82,13.11,2.07,0.0
20201003:1510,61181.64,70.29,17.35,13.17,2.14,0.0
20201003:1610,134198.19,150.18,8.79,13.3,2.28,0.0
20201003:1710,0.0,0.0,0.0,12.85,2.34,0.0
20201003:1810,0.0,0.0,0.0,12.17,2.48,0.0
20201003:1910,0.0,0.0,0.0,10.63,2.55,0.0
20201003:2010,0.0,0.0,0.0,10.35,2.83,0.0
20201003:2110,0.0,0.0,0.0,10.74,3.24,0.0
20201003:2210,0.0,0.0,0.0,11.19,3.72,0.0
20201003:2310,0.0,0.0,0.0,11.39,3.59,0.0
20201004:0010,0.0,0.0,0.0,11.28,3.24,0.0
20201004:0110,0.0,0.0,0.0,11.31,3.38,0.0
20201004:0210,0.0,0.0,0.0,11.23,3.31,0.0
20201004:0310,0.0,0.0,0.0,11.03,2.9,0.0
20201004:0410,0.0,0.0,0.0,10.82,2.97,0.0
20201004:0510,0.0,0.0,0.0,10.78,3.72,0.0
20201004:0610,0.0,2.74,3.4,10.8,5.24,0.0
20201004:0710,43233.18,52.94,12.35,10.73,5.66,0.0
20201004:0810,62219.79,70.29,20.47,10.62,6.69,0.0
20201004:0910,48077.88,57.51,27.26,11.22,7.31,0.0
20201004:1010,227285.64,213.76,32.07,12.29,7.93,0.0
20201004:1110,151592.97,149.7,34.33,13.2,8.0,0.0
20201004:1210,95671.29,101.32,33.67,14.21,7.86,0.0
20201004:1310,882796.62,818.1,30.21,14.91,7.31,0.0
20201004:1410,445343.28,407.28,24.44,15.06,6.41,0.0
20201004:1510,419020.41,390.74,16.98,14.65,5.38,0.0
20201004:1610,86166.45,99.76,8.43,14.31,5.03,0.0
20201004:1710,0.0,0.0,0.0,13.91,4.97,0.0
20201004:1810,0.0,0.0,0.0,13.4,5.03,0.0
20201004:1910,0.0,0.0,0.0,12.42,4.97,0.0
20201004:2010,0.0,0.0,0.0,11.99,5.03,0.0
20201004:2110,0.0,0.0,0.0,11.89,5.03,0.0
20201004:2210,0.0,0.0,0.0,11.81,5.03,0.0
20201004:2310,0.0,0.0,0.0,11.74,5.17,0.0
20201005:0010,0.0,0.0,0.0,11.6,5.24,0.0
20201005:0110,0.0,0.0,0.0,11.6,5.31,0.0
20201005:0210,0.0,0.0,0.0,11.52,5.45,0.0
20201005:0310,0.0,0.0,0.0,11.39,5.52,0.0
20201005:0410,0.0,0.0,0.0,11.22,5.59,0.0
20201005:0510,0.0,0.0,0.0,10.82,5.52,0.0
20201005:0610,369.12,6.39,3.14,10.67,5.59,0.0
20201005:0710,83190.42,89.24,12.07,10.6,5.24,0.0
20201005:0810,95532.87,99.86,20.18,10.58,4.9,0.0
20201005:0910,124070.46,125.06,26.93,11.06,4.69,0.0
20201005:1010,227677.83,215.09,31.72,12.07,4.62,0.0
20201005:1110,239351.25,226.5,33.94,13.18,4.41,0.0
20201005:1210,138789.12,139.66,33.28,14.08,4.48,0.0
20201005:1310,667253.61,619.99,29.82,15.18,4.55,0.0
20201005:1410,194041.77,187.83,24.06,14.58,4.34,0.0
20201005:1510,265766.4,252.73,16.62,14.45,3.93,0.0
20201005:1610,84643.83,98.61,8.08,13.66,3.93,0.0
20201005:1710,0.0,0.0,0.0,13.09,3.45,0.0
20201005:1810,0.0,0.0,0.0,12.6,3.45,0.0
20201005:1910,0.0,0.0,0.0,12.36,4.07,0.0
20201005:2010,0.0,0.0,0.0,12.11,4.0,0.0
20201005:2110,0.0,0.0,0.0,12.07,4.07,0.0
20201005:2210,0.0,0.0,0.0,12.07,4.21,0.0
20201005:2310,0.0,0.0,0.0,11.87,4.28,0.0
20201006:0010,0.0,0.0,0.0,12.33,4.76,0.0
20201006:0110,0.0,0.0,0.0,12.6,5.93,0.0
20201006:0210,0.0,0.0,0.0,12.43,5.86,0.0
20201006:0310,0.0,0.0,0.0,12.3,5.38,0.0
20201006:0410,0.0,0.0,0.0,11.96,5.38,0.0
20201006:0510,0.0,0.0,0.0,11.78,5.31,0.0
20201006:0610,369.12,6.39,2.88,11.5,4.97,0.0
20201006:0710,56475.36,65.41,11.8,11.48,5.45,0.0
20201006:0810,66903.0,74.85,19.88,11.69,5.93,0.0
20201006:0910,78968.61,85.8,26.61,12.12,5.79,0.0
20201006:1010,648059.37,592.34,31.36,13.38,5.45,0.0
20201006:1110,622059.48,570.63,33.56,14.6,5.79,0.0
20201006:1210,424949.4,390.93,32.89,15.34,5.86,0.0
20201006:1310,768807.75,715.38,29.43,15.57,5.72,0.0
20201006:1410,395189.1,361.71,23.68,14.35,6.07,0.0
20201006:1510,270588.03,256.43,16.25,14.5,5.03,0.0
20201006:1610,130783.83,149.09,7.72,14.24,4.9,0.0
20201006:1710,0.0,0.0,0.0,13.59,4.76,0.0
20201006:1810,0.0,0.0,0.0,12.94,4.76,0.0
20201006:1910,0.0,0.0,0.0,12.34,4.69,0.0
20201006:2010,0.0,0.0,0.0,12.07,5.1,0.0
20201006:2110,0.0,0.0,0.0,12.06,5.17,0.0
20201006:2210,0.0,0.0,0.0,11.74,5.03,0.0
20201006:2310,0.0,0.0,0.0,11.77,5.1,0.0
20201007:0010,0.0,0.0,0.0,11.76,5.24,0.0
20201007:0110,0.0,0.0,0.0,11.66,4.9,0.0
20201007:0210,0.0,0.0,0.0,11.34,5.17,0.0
20201007:0310,0.0,0.0,0.0,11.0,4.76,0.0
20201007:0410,0.0,0.0,0.0,11.03,5.24,0.0
20201007:0510,0.0,0.0,0.0,10.96,4.55,0.0
20201007:0610,0.0,5.48,2.62,10.93,4.55,0.0
20201007:0710,90941.94,96.43,11.53,10.92,3.86,0.0
20201007:0810,196925.52,187.67,19.59,11.64,3.86,0.0
20201007:0910,118095.33,120.49,26.28,12.17,4.21,0.0
20201007:1010,136435.98,136.92,31.01,12.95,4.48,0.0
20201007:1110,147209.67,146.96,33.18,13.98,4.62,0.0
20201007:1210,149401.32,148.79,32.5,14.06,5.31,0.0
20201007:1310,544013.67,496.88,29.05,14.23,5.45,0.0
20201007:1410,242719.47,229.15,23.31,14.29,5.45,0.0
20201007:1510,179253.9,175.4,15.89,14.16,4.9,0.0
20201007:1610,59474.46,73.05,7.37,13.85,4.55,0.0
20201007:1710,0.0,0.0,0.0,13.14,3.79,0.0
20201007:1810,0.0,0.0,0.0,12.6,3.38,0.0
20201007:1910,0.0,0.0,0.0,12.13,2.97,0.0
20201007:2010,0.0,0.0,0.0,11.95,2.83,0.0
20201007:2110,0.0,0.0,0.0,11.73,3.03,0.0
20201007:2210,0.0,0.0,0.0,11.82,3.24,0.0
20201007:2310,0.0,0.0,0.0,11.76,3.31,0.0
20201008:0010,0.0,0.0,0.0,11.58,3.31,0.0
20201008:0110,0.0,0.0,0.0,11.66,3.17,0.0
20201008:0210,0.0,0.0,0.0,11.72,3.24,0.0
20201008:0310,0.0,0.0,0.0,11.93,3.66,0.0
20201008:0410,0.0,0.0,0.0,12.2,4.14,0.0
20201008:0510,0.0,0.0,0.0,12.41,4.83,0.0
20201008:0610,0.0,0.91,2.36,12.57,5.52,0.0
20201008:0710,17810.04,28.3,11.25,13.22,5.86,0.0
20201008:0810,151616.04,149.83,19.29,13.94,6.21,0.0
20201008:0910,38596.11,49.29,25.96,14.58,6.48,0.0
20201008:1010,349533.57,322.61,30.65,15.37,6.97,0.0
20201008:1110,73501.02,82.15,32.81,16.28,8.55,0.0
20201008:1210,59289.9,69.37,32.11,17.2,8.62,0.0
20201008:1310,93987.18,101.32,28.66,17.67,6.9,0.0
20201008:1410,41756.7,52.94,22.93,17.59,6.76,0.0
20201008:1510,57236.67,67.55,15.53,17.28,6.9,0.0
20201008:1610,21916.5,33.29,7.02,16.22,6.55,0.0
20201008:1710,0.0,0.0,0.0,15.85,6.41,0.0
20201008:1810,0.0,0.0,0.0,15.48,5.52,0.0
20201008:1910,0.0,0.0,0.0,15.09,4.48,0.0
20201008:2010,0.0,0.0,0.0,14.17,3.59,0.0
20201008:2110,0.0,0.0,0.0,13.32,2.76,0.0
20201008:2210,0.0,0.0,0.0,12.58,2.0,0.0
20201008:2310,0.0,0.0,0.0,11.89,1.59,0.0
20201009:0010,0.0,0.0,0.0,11.41,1.31,0.0
20201009:0110,0.0,0.0,0.0,10.96,1.1,0.0
20201009:0210,0.0,0.0,0.0,10.71,0.97,0.0
20201009:0310,0.0,0.0,0.0,10.37,0.83,0.0
20201009:0410,0.0,0.0,0.0,10.84,0.34,0.0
20201009:0510,0.0,0.0,0.0,10.75,0.14,0.0
20201009:0610,0.0,1.83,2.1,10.62,0.34,0.0
20201009:0710,96109.62,101.7,10.98,11.1,0.34,0.0
20201009:0810,314374.89,293.47,18.99,11.81,0.62,0.0
20201009:0910,514645.56,479.03,25.63,12.8,1.45,0.0
20201009:1010,305492.94,287.04,30.29,13.58,1.72,0.0
20201009:1110,425941.41,396.54,32.43,14.34,2.41,0.0
20201009:1210,233768.31,223.84,31.72,15.04,3.52,0.0
20201009:1310,551257.65,510.58,28.28,15.13,3.86,0.0
20201009:1410,305746.71,286.18,22.56,15.16,3.86,0.0
20201009:1510,140703.93,142.28,15.17,14.8,3.24,0.0
20201009:1610,31859.67,44.26,6.68,14.32,2.28,0.0
20201009:1710,0.0,0.0,0.0,13.36,1.93,0.0
20201009:1810,0.0,0.0,0.0,12.25,2.14,0.0
20201009:1910,0.0,0.0,0.0,11.83,2.69,0.0
20201009:2010,0.0,0.0,0.0,11.5,3.1,0.0
20201009:2110,0.0,0.0,0.0,11.31,3.72,0.0
20201009:2210,0.0,0.0,0.0,10.87,3.72,0.0
20201009:2310,0.0,0.0,0.0,10.38,3.1,0.0
20201010:0010,0.0,0.0,0.0,9.68,2.34,0.0
20201010:0110,0.0,0.0,0.0,9.28,2.34,0.0
20201010:0210,0.0,0.0,0.0,9.16,2.62,0.0
20201010:0310,0.0,0.0,0.0,8.43,2.83,0.0
20201010:0410,0.0,0.0,0.0,8.03,2.97,0.0
20201010:0510,0.0,0.0,0.0,7.5,3.03,0.0
20201010:0610,0.0,2.74,1.84,7.15,3.03,0.0
20201010:0710,344065.98,316.85,10.7,7.53,3.38,0.0
20201010:0810,586600.89,529.61,18.69,8.78,3.31,0.0
20201010:0910,840140.19,771.84,25.3,9.87,4.55,0.0
20201010:1010,736948.08,673.41,29.94,11.0,4.76,0.0
20201010:1110,228139.23,215.24,32.05,11.85,4.76,0.0
20201010:1210,183106.59,176.84,31.33,12.32,4.97,0.0
20201010:1310,73662.51,81.24,27.9,12.63,5.45,0.0
20201010:1410,168226.44,163.66,22.19,12.56,5.24,0.0
20201010:1510,141672.87,141.26,14.82,12.0,4.21,0.0
20201010:1610,71955.33,87.22,6.33,11.17,4.07,0.0
20201010:1710,0.0,0.0,0.0,10.08,3.86,0.0
20201010:1810,0.0,0.0,0.0,9.41,4.07,0.0
20201010:1910,0.0,0.0,0.0,9.41,3.79,0.0
20201010:2010,0.0,0.0,0.0,9.18,3.45,0.0
20201010:2110,0.0,0.0,0.0,8.94,2.97,0.0
20201010:2210,0.0,0.0,0.0,8.2,2.48,0.0
20201010:2310,0.0,0.0,0.0,7.7,2.07,0.0
20201011:0010,0.0,0.0,0.0,7.23,1.93,0.0
20201011:0110,0.0,0.0,0.0,6.98,1.79,0.0
20201011:0210,0.0,0.0,0.0,6.66,1.86,0.0
20201011:0310,0.0,0.0,0.0,6.6,1.86,0.0
20201011:0410,0.0,0.0,0.0,6.3,1.93,0.0
20201011:0510,0.0,0.0,0.0,6.18,2.07,0.0
20201011:0610,0.0,0.91,1.58,6.22,2.21,0.0
20201011:0710,7590.03,16.43,10.43,6.95,2.07,0.0
20201011:0810,590592.0,538.55,18.4,8.64,2.14,0.0
20201011:0910,744745.74,693.15,24.98,10.38,2.55,0.0
20201011:1010,894470.04,852.51,29.59,11.63,3.1,0.0
20201011:1110,698305.83,649.99,31.68,12.21,3.1,0.0
20201011:1210,0.0,0.0,0.0,12.61,3.24,0.0
20201011:1310,379847.55,349.08,27.52,12.72,3.45,0.0
20201011:1410,153092.52,151.11,21.83,12.58,3.38,0.0
20201011:1510,59843.58,68.76,14.47,12.39,3.59,0.0
20201011:1610,44917.29,58.61,5.99,11.78,2.97,0.0
20201011:1710,0.0,0.0,0.0,11.13,2.69,0.0
20201011:1810,0.0,0.0,0.0,10.52,2.48,0.0
20201011:1910,0.0,0.0,0.0,9.81,2.41,0.0
20201011:2010,0.0,0.0,0.0,9.11,2.41,0.0
